dataset_id,sample_id,condition_id,request_id,status,disposition,generation_attempted,processing_latency_ms,generation_latency_ms,retrieval_latency_ms,validation_latency_ms,cpu_time_ms,memory_rss_delta_bytes
ULB,FOLLOWUP_ULB_023,C_lexical,873a1fc5-f257-448e-a5f5-c64f9d0cfd01,suppressed,pre_generation_suppressed,False,15.313,,10.502,,0.0,0.0
ULB,FOLLOWUP_ULB_027,C_dense,88470342-7b63-48c7-8300-833a983b18e2,suppressed,pre_generation_suppressed,False,9.015,,4.333,,0.0,0.0
ULB,FOLLOWUP_ULB_028,C_lexical,90221392-fa3e-4d3d-9acd-a5f51756fa11,suppressed,pre_generation_suppressed,False,14.889,,10.356,,0.0,0.0
ULB,FOLLOWUP_ULB_021,B_dense,918600d0-929d-4f4f-9603-b9647b641320,completed,generated_released,True,13098.698,13089.647,4.314,0.023,2098.991,-11419648.0
ULB,FOLLOWUP_ULB_021,B_lexical,9644d38f-1844-41e0-88ce-18935bc93a1f,completed,generated_released,True,7175.76,7160.557,10.369,0.024,1028.238,1048576.0
ULB,FOLLOWUP_ULB_021,A_direct,a53fee66-4957-4c1c-a4e8-cd73a5878e1e,completed,generated_released,True,8127.779,8123.372,0.0,0.015,1667.058,753664.0
ULB,FOLLOWUP_ULB_030,B_dense,ad2dc38b-a4bf-4d2c-af7c-71c9f50aa76f,completed,generated_released,True,11415.667,11405.333,5.079,0.04,1936.843,-2686976.0
ULB,FOLLOWUP_ULB_030,C_lexical,bce7670c-9a04-4462-a50e-320420be4e03,suppressed,pre_generation_suppressed,False,17.011,,11.63,,0.0,0.0
ULB,FOLLOWUP_ULB_027,B_dense,bffa6228-bf1b-4c36-9359-8432606ecc45,completed,generated_released,True,12937.757,12928.009,4.399,0.025,2117.605,3735552.0
ULB,FOLLOWUP_ULB_024,B_lexical,c0853462-bf67-4a3a-9df6-ca39ac260e68,completed,generated_released,True,12643.897,12628.498,9.956,0.017,2034.038,950272.0
ULB,FOLLOWUP_ULB_023,C_dense,c27b664a-4217-4cc4-a696-eaa9621f4337,suppressed,pre_generation_suppressed,False,9.117,,4.577,,0.0,0.0
ULB,FOLLOWUP_ULB_026,B_dense,c3194a5b-7a07-46ea-a63d-77f8011b8e95,completed,generated_released,True,11596.111,11586.588,4.479,0.014,1835.047,1277952.0
ULB,FOLLOWUP_ULB_023,A_direct,c9689705-8e45-472a-b8dd-3c0e02dabb34,completed,generated_released,True,10511.602,10506.904,0.0,0.029,2389.88,950272.0
ULB,FOLLOWUP_ULB_023,B_lexical,cb2b260e-6792-44da-b915-f4b6e5ab37e8,completed,generated_released,True,11517.022,11501.297,10.467,0.02,1851.668,3473408.0
ULB,FOLLOWUP_ULB_025,C_dense,cc3152a5-0ef6-46cd-a112-67cbda9fa2ac,suppressed,pre_generation_suppressed,False,9.196,,4.847,,0.0,0.0
ULB,FOLLOWUP_ULB_021,D_hybrid,cdfd276a-f510-4571-8822-fba04dc46bbd,suppressed,pre_generation_suppressed,False,19.338,,14.917,,0.0,0.0
ULB,FOLLOWUP_ULB_024,D_hybrid,d2c02416-eea7-41e1-bbb3-7618b3801e73,suppressed,pre_generation_suppressed,False,19.364,,15.137,,0.0,0.0
ULB,FOLLOWUP_ULB_025,A_direct,d34a5a3d-4740-4e3a-baab-f26e5e57f5c6,completed,generated_released,True,9149.798,9145.232,0.0,0.026,1990.191,1163264.0
ULB,FOLLOWUP_ULB_021,C_lexical,d5b5754b-bd62-4663-9aa0-e3a8c8277a68,suppressed,pre_generation_suppressed,False,15.677,,9.973,,0.0,0.0
ULB,FOLLOWUP_ULB_028,A_direct,d80c7fec-e9cd-4b51-ac60-fce20cc1726d,completed,generated_released,True,8170.205,8165.187,0.0,0.015,1684.576,3489792.0
ULB,FOLLOWUP_ULB_030,A_direct,e64c938f-a8f7-439d-b9ac-3f35fb5d3832,completed,generated_released,True,8549.283,8543.69,0.0,0.017,1992.369,-1228800.0
ULB,FOLLOWUP_ULB_025,D_hybrid,e79662ca-642a-4d43-9156-ae58897c89ca,suppressed,pre_generation_suppressed,False,20.017,,15.372,,0.0,0.0
ULB,FOLLOWUP_ULB_026,D_hybrid,f3ee6e1b-bad7-46d5-924c-63e848e23e45,suppressed,pre_generation_suppressed,False,19.961,,15.384,,0.0,0.0
ULB,FOLLOWUP_ULB_030,C_dense,f8957f8e-e4c6-4c6d-8e80-9db4bd4a6f4b,suppressed,pre_generation_suppressed,False,10.775,,5.89,,0.0,0.0
ULB,FOLLOWUP_ULB_029,A_direct,fb0c4319-c0b8-46e9-9fb2-7f7df0fc1ef4,completed,generated_released,True,8447.39,8442.757,0.0,0.015,1738.642,16531456.0
ULB,FOLLOWUP_ULB_034,B_lexical,009757cc-0f36-4485-9b0c-171d8e64ffce,completed,generated_released,True,9969.598,9955.333,9.589,0.024,1498.894,-2162688.0
ULB,FOLLOWUP_ULB_037,B_lexical,00cfa6ce-4f97-416f-a9cf-742d234d75ce,completed,generated_released,True,12559.062,12544.339,9.918,0.014,2043.382,2048000.0
ULB,FOLLOWUP_ULB_037,A_direct,010d5501-7c43-468d-8bc6-7c040b265c00,completed,generated_released,True,8335.589,8331.305,0.0,0.017,1939.241,-3047424.0
ULB,FOLLOWUP_ULB_035,D_hybrid,17c697d4-b81a-42a9-8c8d-59c6ba88ff69,suppressed,pre_generation_suppressed,False,19.125,,14.726,,0.0,0.0
ULB,FOLLOWUP_ULB_039,C_dense,18e45032-6a8f-44ce-8e8e-0e1bc89676f5,suppressed,pre_generation_suppressed,False,10.928,,6.637,,0.0,0.0
ULB,FOLLOWUP_ULB_035,B_dense,19f0f9a4-83bc-47eb-ba32-8cb11fe7d5e6,completed,generated_released,True,11138.295,11126.438,6.893,0.014,1735.953,2785280.0
ULB,FOLLOWUP_ULB_036,B_lexical,1d512e9e-d542-48c7-b048-70d2f5acf975,completed,generated_released,True,3274.05,3259.688,9.776,0.027,357.92,4325376.0
ULB,FOLLOWUP_ULB_033,A_direct,1e0404db-7911-4d37-91d2-274672295fd0,completed,generated_released,True,9356.486,9352.168,0.0,0.014,1854.906,3309568.0
ULB,FOLLOWUP_ULB_036,B_dense,2627d0b1-0944-4648-8e53-9779a30979b6,completed,generated_released,True,12867.764,12854.847,8.192,0.023,2070.393,-2342912.0
ULB,FOLLOWUP_ULB_040,D_hybrid,2d237912-7cf6-4c5a-adad-bc692f18e6af,suppressed,pre_generation_suppressed,False,22.843,,18.279,,0.0,0.0
ULB,FOLLOWUP_ULB_034,B_dense,309bd43a-b401-423f-981b-1b95688f37d2,completed,generated_released,True,11468.041,11456.438,6.568,0.022,1912.922,1114112.0
ULB,FOLLOWUP_ULB_034,C_lexical,339ff047-5f11-452d-9b4c-b7257307be23,suppressed,pre_generation_suppressed,False,14.644,,10.108,,0.0,0.0
ULB,FOLLOWUP_ULB_036,C_dense,3d5937bb-fa05-4463-a4eb-9a392de5448a,suppressed,pre_generation_suppressed,False,10.593,,6.387,,0.0,0.0
ULB,FOLLOWUP_ULB_031,C_lexical,3defd972-8ea9-4831-ae5d-cd32ed1316b1,suppressed,pre_generation_suppressed,False,14.742,,10.254,,0.0,0.0
ULB,FOLLOWUP_ULB_033,B_dense,42b82586-0d9e-4cd4-9581-aa15217d95ef,completed,generated_released,True,11013.773,11001.888,7.194,0.022,1662.263,-294912.0
ULB,FOLLOWUP_ULB_038,D_hybrid,4a0371a0-a9af-491d-8e8c-c0fe33e88613,suppressed,pre_generation_suppressed,False,19.123,,14.796,,0.0,0.0
ULB,FOLLOWUP_ULB_034,C_dense,4f20ed1f-2647-459e-be6c-86666c9a08bb,suppressed,pre_generation_suppressed,False,11.557,,7.47,,0.0,0.0
ULB,FOLLOWUP_ULB_033,C_dense,547db384-13bf-4093-a452-a0f34b3001bd,suppressed,pre_generation_suppressed,False,10.569,,6.42,,0.0,0.0
ULB,FOLLOWUP_ULB_036,C_lexical,5487da8f-a1dd-4962-9b60-70250f79b276,suppressed,pre_generation_suppressed,False,14.661,,10.174,,0.0,0.0
ULB,FOLLOWUP_ULB_038,C_lexical,5fa611f8-04ff-4a5e-ae01-f769ef259e43,suppressed,pre_generation_suppressed,False,14.846,,10.248,,0.0,0.0
ULB,FOLLOWUP_ULB_039,C_lexical,6003c7cb-50d1-4144-920c-e21e4e655ab3,suppressed,pre_generation_suppressed,False,14.999,,9.638,,0.0,0.0
ULB,FOLLOWUP_ULB_031,B_lexical,68218a9b-c3ab-4c37-83f3-ceff440ae5a5,completed,generated_released,True,10228.287,10213.262,10.193,0.016,1603.017,1720320.0
ULB,FOLLOWUP_ULB_031,A_direct,6d4db2b6-3365-4bf6-a829-7b82f62cf02c,completed,generated_released,True,7718.466,7714.079,0.0,0.02,1578.87,1146880.0
ULB,FOLLOWUP_ULB_032,C_lexical,6eeb888a-addb-4b6d-af27-4a6261f9cc11,suppressed,pre_generation_suppressed,False,15.044,,10.328,,0.0,0.0
ULB,FOLLOWUP_ULB_032,B_dense,6f33c9e3-d965-498e-8769-8ed85c34e013,completed,generated_released,True,13019.231,13008.461,6.139,0.023,2133.294,1015808.0
ULB,FOLLOWUP_ULB_037,B_dense,72f31c1d-f310-4056-a8f2-be25f3a262c2,completed,generated_released,True,9969.632,9957.313,7.596,0.016,1593.468,-180224.0
ULB,FOLLOWUP_ULB_032,D_hybrid,7476805e-31b7-4301-90cc-81d4372e3809,suppressed,pre_generation_suppressed,False,19.817,,15.145,,0.0,0.0
ULB,FOLLOWUP_ULB_039,B_dense,77c89647-300f-4d47-a347-b71f66972545,completed,generated_released,True,13888.765,13216.129,666.782,0.038,2223.37,-2719744.0
ULB,FOLLOWUP_ULB_034,D_hybrid,795a6a21-83e4-4161-ac39-731e8eb37164,suppressed,pre_generation_suppressed,False,20.257,,15.946,,0.0,0.0
ULB,FOLLOWUP_ULB_031,C_dense,81c01e40-c067-4ae6-ba13-af3b5540a4ce,suppressed,pre_generation_suppressed,False,10.852,,6.593,,0.0,0.0
ULB,FOLLOWUP_ULB_034,A_direct,83d7b0c4-d227-47b5-a554-f22f11c992ad,completed,generated_released,True,8002.77,7998.558,0.0,0.013,1601.571,3833856.0
ULB,FOLLOWUP_ULB_035,C_dense,84f6cae5-c20c-4dfe-a53b-0867869e4fe1,suppressed,pre_generation_suppressed,False,11.523,,7.049,,0.0,0.0
ULB,FOLLOWUP_ULB_033,D_hybrid,8589d57d-b5c3-4530-9532-56d9bf59040e,suppressed,pre_generation_suppressed,False,20.441,,16.182,,0.0,0.0
ULB,FOLLOWUP_ULB_035,A_direct,9282dd28-214a-46e2-bac0-f669adcfb9a5,completed,generated_released,True,9567.255,9562.887,0.0,0.023,2032.047,458752.0
ULB,FOLLOWUP_ULB_035,B_lexical,982c13ea-961a-418a-90f9-2d2e3b40ec67,completed,generated_released,True,12075.007,12060.903,9.637,0.038,1891.516,-18530304.0
ULB,FOLLOWUP_ULB_038,B_dense,99a782ed-be8d-4465-a73f-17e03e85c00d,completed,generated_released,True,11773.007,11761.38,6.748,0.015,1915.09,3997696.0
ULB,FOLLOWUP_ULB_040,B_dense,99f6cbdc-0850-452f-8126-856c10d844e8,completed,generated_released,True,12010.899,11999.678,6.57,0.02,1806.198,-2998272.0
ULB,FOLLOWUP_ULB_039,B_lexical,aa95c70e-f720-4a49-8c07-a26832b8d2bd,completed,generated_released,True,11808.689,11710.788,41.484,0.016,1888.001,8847360.0
ULB,FOLLOWUP_ULB_031,B_dense,aca05e10-ddce-41d6-98c9-67fd70f77c3c,completed,generated_released,True,11757.764,11746.517,6.459,0.027,1906.594,737280.0
ULB,FOLLOWUP_ULB_031,D_hybrid,aef97d96-8da3-4af5-8702-756c10e07502,suppressed,pre_generation_suppressed,False,19.813,,15.412,,0.0,0.0
ULB,FOLLOWUP_ULB_036,D_hybrid,b2cf6fa2-f712-418f-8b37-d4694eddd70a,suppressed,pre_generation_suppressed,False,19.794,,15.433,,0.0,0.0
ULB,FOLLOWUP_ULB_039,D_hybrid,bae82947-d559-4f01-9802-db86dd873b4a,suppressed,pre_generation_suppressed,False,19.8,,15.479,,0.0,0.0
ULB,FOLLOWUP_ULB_038,A_direct,bfe5b366-1feb-4405-8315-c80dcd2e9de9,completed,generated_released,True,8231.529,8227.059,0.0,0.022,1717.382,835584.0
ULB,FOLLOWUP_ULB_038,C_dense,c62c378b-8947-48b0-9666-67181a34ccc4,suppressed,pre_generation_suppressed,False,10.876,,6.503,,0.0,0.0
ULB,FOLLOWUP_ULB_037,C_dense,c87c4080-c78f-4fc6-a20b-a6c22395058e,suppressed,pre_generation_suppressed,False,11.598,,7.15,,0.0,0.0
ULB,FOLLOWUP_ULB_036,A_direct,cddcc46d-fc16-457e-a70d-87cc14f034e2,completed,generated_released,True,9044.773,9040.35,0.0,0.024,1916.156,-212992.0
ULB,FOLLOWUP_ULB_035,C_lexical,d04f5c50-7f23-4276-bd7f-a5740e41fe66,suppressed,pre_generation_suppressed,False,14.748,,10.131,,0.0,0.0
ULB,FOLLOWUP_ULB_039,A_direct,d72b68e3-1856-423d-b093-52638dcabf3e,completed,generated_released,True,14725.775,14717.219,0.0,1.279,3966.392,-334790656.0
ULB,FOLLOWUP_ULB_037,C_lexical,d7885a09-06b9-48ec-8846-e3b80c8c1d2d,suppressed,pre_generation_suppressed,False,17.423,,11.887,,0.0,0.0
ULB,FOLLOWUP_ULB_040,C_lexical,db187074-e3dc-4723-94ae-c74c2f08a7fb,suppressed,pre_generation_suppressed,False,14.716,,10.117,,0.0,0.0
ULB,FOLLOWUP_ULB_033,C_lexical,e14be4ba-55ce-44b2-9cc0-c8e7b91e8298,suppressed,pre_generation_suppressed,False,14.418,,9.941,,0.0,0.0
ULB,FOLLOWUP_ULB_032,B_lexical,e1eeeb70-82f6-4116-8a4d-010d561b1481,completed,generated_released,True,10910.552,10896.101,9.691,0.015,1783.389,1605632.0
ULB,FOLLOWUP_ULB_033,B_lexical,e3415b33-6645-4303-b277-fe7446754e28,completed,generated_released,True,9904.747,9890.436,9.677,0.013,1430.065,458752.0
ULB,FOLLOWUP_ULB_032,C_dense,edd6f2cd-c104-4a06-82bd-9bc9b83eca42,suppressed,pre_generation_suppressed,False,11.006,,6.597,,0.0,0.0
ULB,FOLLOWUP_ULB_040,A_direct,f4fd6e55-7aad-4f57-abf8-8f0a576003ec,completed,generated_released,True,8993.485,8988.944,0.0,0.016,1804.133,3555328.0
ULB,FOLLOWUP_ULB_032,A_direct,f5a0f635-7f6d-4da3-87df-4fa86d57414e,completed,generated_released,True,7874.581,7870.015,0.0,0.014,1645.815,3588096.0
ULB,FOLLOWUP_ULB_040,C_dense,f65f58c5-cbc9-4721-b2e6-e3cf94e16d6d,suppressed,pre_generation_suppressed,False,11.591,,7.374,,0.0,0.0
ULB,FOLLOWUP_ULB_040,B_lexical,f6a83c55-3d9a-4cf8-8313-682d92e33306,completed,generated_released,True,12033.107,12018.738,9.67,0.02,1804.425,1605632.0
ULB,FOLLOWUP_ULB_037,D_hybrid,f789c46a-9758-44a3-9d47-88da1799212b,suppressed,pre_generation_suppressed,False,19.43,,15.176,,0.0,0.0
ULB,FOLLOWUP_ULB_038,B_lexical,ff70aac0-71fa-4512-b795-81a0686e403b,completed,generated_released,True,10468.17,10453.118,10.234,0.015,1711.304,-3850240.0
ULB,FOLLOWUP_ULB_049,D_hybrid,0c64783f-8d45-41fb-936f-1a36b74114f5,suppressed,pre_generation_suppressed,False,21.196,,16.711,,0.0,0.0
ULB,FOLLOWUP_ULB_047,D_hybrid,0c74c670-7cf0-42a2-af39-eefb6884c379,suppressed,pre_generation_suppressed,False,20.437,,15.988,,0.0,0.0
ULB,FOLLOWUP_ULB_050,C_lexical,0fc960d4-1bc0-426a-bbef-cd59f36cc317,suppressed,pre_generation_suppressed,False,14.269,,9.775,,0.0,0.0
ULB,FOLLOWUP_ULB_049,C_lexical,0fd8e0c0-8d7a-4d6a-8987-7afcc5250242,suppressed,pre_generation_suppressed,False,15.924,,10.353,,0.0,0.0
ULB,FOLLOWUP_ULB_046,C_lexical,1017e9d7-06a6-491b-9422-be00ea275341,suppressed,pre_generation_suppressed,False,15.213,,10.179,,0.0,0.0
ULB,FOLLOWUP_ULB_049,B_lexical,1c8f0d85-bb22-46fa-acdd-9594e21b2e8e,completed,generated_released,True,11475.363,11448.982,13.725,0.014,1690.3,8667136.0
ULB,FOLLOWUP_ULB_047,A_direct,1f4ef04a-8964-4636-952a-c1d6b70599c9,completed,generated_released,True,8912.402,8907.722,0.0,0.015,1863.706,4538368.0
ULB,FOLLOWUP_ULB_045,B_dense,2e20de4d-7350-4b07-acd3-6bd113e6cbe4,completed,generated_released,True,9712.513,9703.138,4.164,0.014,1573.623,589824.0
ULB,FOLLOWUP_ULB_045,B_lexical,3242b261-faca-4f89-bed8-af73f2ef6a4c,completed,generated_released,True,10634.183,10619.36,9.776,0.023,1745.906,1294336.0
ULB,FOLLOWUP_ULB_042,B_dense,338f241d-b956-4818-9d85-ea953cef0e5b,completed,generated_released,True,12348.007,12338.489,4.343,0.015,2000.724,868352.0
ULB,FOLLOWUP_ULB_047,C_dense,34bd534d-dc51-4398-b5da-2c42111bf1ab,suppressed,pre_generation_suppressed,False,9.403,,4.998,,0.0,0.0
ULB,FOLLOWUP_ULB_050,B_lexical,3b55d918-6c67-4fc2-93c1-415dc767caa9,completed,generated_released,True,10710.614,10695.848,9.938,0.02,1694.938,737280.0
ULB,FOLLOWUP_ULB_044,B_dense,45b08cf1-2cc7-4047-8c9b-286dca371e03,completed,generated_released,True,10092.428,10082.377,4.787,0.016,1593.075,819200.0
ULB,FOLLOWUP_ULB_041,D_hybrid,51b49d9a-74c4-43bb-a719-91254af9ae53,suppressed,pre_generation_suppressed,False,19.776,,15.67,,0.0,0.0
ULB,FOLLOWUP_ULB_048,B_dense,578218ef-dbe5-4405-a387-c8c959a54ab1,completed,generated_released,True,11071.345,11061.001,5.108,0.021,1634.931,2621440.0
ULB,FOLLOWUP_ULB_043,A_direct,587908f7-4ade-4830-8efc-738feb9e64f5,completed,generated_released,True,9800.692,9796.138,0.0,0.027,2192.109,-2670592.0
ULB,FOLLOWUP_ULB_049,C_dense,592ad53d-19a6-4a44-99c4-ed519e489feb,suppressed,pre_generation_suppressed,False,300.945,,296.158,,0.0,0.0
ULB,FOLLOWUP_ULB_041,C_dense,5ded831b-3b18-4f38-8e09-269e8847474e,suppressed,pre_generation_suppressed,False,9.57,,5.107,,0.0,0.0
ULB,FOLLOWUP_ULB_050,B_dense,610e3b44-61f3-466c-84dd-3b399253e149,completed,generated_released,True,12964.589,12954.474,4.231,0.027,2134.366,3391488.0
ULB,FOLLOWUP_ULB_043,B_lexical,61f4114b-6b74-42f3-a008-779a87ba779e,completed,generated_released,True,13231.796,13216.994,9.897,0.032,2206.032,3260416.0
ULB,FOLLOWUP_ULB_042,D_hybrid,64bb23ba-3491-48eb-8cc7-04eda3d9a402,suppressed,pre_generation_suppressed,False,20.032,,15.892,,0.0,0.0
ULB,FOLLOWUP_ULB_041,A_direct,6c83dfce-e5a1-4e36-8b46-e4bb9d3266f7,completed,generated_released,True,7906.452,7901.785,0.0,0.015,1552.159,3801088.0
ULB,FOLLOWUP_ULB_046,C_dense,6ddb40a4-6975-42f3-b1c1-ab9e256560b4,suppressed,pre_generation_suppressed,False,9.6,,5.097,,0.0,0.0
ULB,FOLLOWUP_ULB_049,B_dense,6e4ec1f7-14c2-45ff-878d-a7a36b724748,completed,generated_released,True,11275.338,11243.199,25.783,0.013,1681.309,1146880.0
ULB,FOLLOWUP_ULB_047,C_lexical,71c68ce4-32c9-4e29-8443-f2e03890bee3,suppressed,pre_generation_suppressed,False,14.522,,9.916,,0.0,0.0
ULB,FOLLOWUP_ULB_045,C_dense,722188d6-866e-4678-9766-d98e65ed5f49,suppressed,pre_generation_suppressed,False,9.238,,5.063,,0.0,0.0
ULB,FOLLOWUP_ULB_041,B_dense,781fcb76-5b25-49fd-aa5a-cbbb0623a54e,completed,generated_released,True,9434.747,9423.984,6.016,0.026,1383.288,1228800.0
ULB,FOLLOWUP_ULB_047,B_dense,7e0d52fc-06cf-4d59-bb8c-bd33494bbb39,completed,generated_released,True,9568.654,9558.667,4.842,0.015,1529.08,-2752512.0
ULB,FOLLOWUP_ULB_046,B_dense,7e354cac-2610-4465-840e-de1a3552feea,completed,generated_released,True,12608.186,12597.287,5.052,0.029,1937.958,4177920.0
ULB,FOLLOWUP_ULB_043,D_hybrid,81869e5d-e0b0-4ef4-ac8d-e068d6cdead3,suppressed,pre_generation_suppressed,False,20.166,,15.308,,0.0,0.0
ULB,FOLLOWUP_ULB_048,D_hybrid,864c934b-e02e-4c4b-b917-d2fbe7590a3c,suppressed,pre_generation_suppressed,False,19.712,,15.063,,0.0,0.0
ULB,FOLLOWUP_ULB_044,C_lexical,86a95d9b-6454-42bd-8480-d0c1a460025f,suppressed,pre_generation_suppressed,False,15.132,,10.18,,0.0,0.0
ULB,FOLLOWUP_ULB_050,A_direct,888b9b07-2030-4d95-bf92-c1059f78c598,completed,generated_released,True,7738.57,7733.666,0.0,0.025,1643.027,-3129344.0
ULB,FOLLOWUP_ULB_048,C_lexical,8b7f67db-87d4-40f6-8494-0f3df5237aef,suppressed,pre_generation_suppressed,False,14.502,,9.918,,0.0,0.0
ULB,FOLLOWUP_ULB_050,D_hybrid,8c648e74-e159-4dcb-8381-1ecf695e87c6,suppressed,pre_generation_suppressed,False,20.451,,15.875,,0.0,0.0
ULB,FOLLOWUP_ULB_044,D_hybrid,909c770f-4362-4bd1-bd68-94362cd949a4,suppressed,pre_generation_suppressed,False,21.325,,16.952,,0.0,0.0
ULB,FOLLOWUP_ULB_045,A_direct,9127d60f-9372-4202-832e-3716da067168,completed,generated_released,True,8770.371,8765.164,0.0,0.016,2002.028,-3588096.0
ULB,FOLLOWUP_ULB_042,C_dense,96829567-5cd4-426a-8ec0-56df54ee2a56,suppressed,pre_generation_suppressed,False,10.745,,6.514,,0.0,0.0
ULB,FOLLOWUP_ULB_049,A_direct,974155ae-fd86-49f4-8f5d-a346389dc86a,completed,generated_released,True,30748.904,30743.148,0.0,0.621,5912.708,-290881536.0
ULB,FOLLOWUP_ULB_048,B_lexical,9b3fce45-7ecc-4b04-baf8-6fbb2300d67c,completed,generated_released,True,13085.735,13071.255,10.051,0.015,1998.938,-4456448.0
ULB,FOLLOWUP_ULB_042,C_lexical,a19b0837-615c-4a70-b4b4-0f01c3952b16,suppressed,pre_generation_suppressed,False,15.447,,10.314,,0.0,0.0
ULB,FOLLOWUP_ULB_046,A_direct,a844c98a-64de-4916-bddb-2d4c3cb9c06b,completed,generated_released,True,8007.678,8003.001,0.0,0.013,1618.303,1048576.0
ULB,FOLLOWUP_ULB_045,C_lexical,aa65d2d6-f2c8-42fe-9c43-346d95cc9712,suppressed,pre_generation_suppressed,False,14.17,,9.647,,0.0,0.0
ULB,FOLLOWUP_ULB_046,B_lexical,aaad6d85-74e5-45b5-9fb4-1a019bff6117,completed,generated_released,True,9820.074,9805.705,9.665,0.013,1485.362,-1015808.0
ULB,FOLLOWUP_ULB_043,B_dense,abf96096-69f6-4f1d-9cb1-460ad095abdf,completed,generated_released,True,10043.368,10033.596,4.579,0.022,1627.104,573440.0
ULB,FOLLOWUP_ULB_041,B_lexical,aea0a50c-febc-47a5-bfa4-843051a030a5,completed,generated_released,True,12117.717,12102.876,10.136,0.031,1846.995,2195456.0
ULB,FOLLOWUP_ULB_042,A_direct,b41ebcc2-970d-4d29-bdc6-4da1c69656f6,completed,generated_released,True,8247.476,8243.127,0.0,0.014,1705.219,4521984.0
ULB,FOLLOWUP_ULB_048,A_direct,b8115c68-5118-4bc5-b0a0-9b904259ea21,completed,generated_released,True,5760.23,5755.876,0.0,0.021,1114.928,344064.0
ULB,FOLLOWUP_ULB_045,D_hybrid,c4bdd66c-bd39-4eca-b76a-ccbe2e9187b1,suppressed,pre_generation_suppressed,False,21.524,,16.369,,0.0,0.0
ULB,FOLLOWUP_ULB_048,C_dense,c773f628-82a7-4cb4-9cc2-458bdcf247a2,suppressed,pre_generation_suppressed,False,9.095,,4.938,,0.0,0.0
ULB,FOLLOWUP_ULB_044,B_lexical,d0473c39-c095-4746-8c0c-f33b0ddef5c7,completed,generated_released,True,12367.876,12353.158,10.046,0.014,2028.402,-2375680.0
ULB,FOLLOWUP_ULB_041,C_lexical,d0c7f592-541b-46c2-82b1-4cb01246d25f,suppressed,pre_generation_suppressed,False,14.184,,9.702,,0.0,0.0
ULB,FOLLOWUP_ULB_042,B_lexical,d45fe29c-a0d3-4958-bec9-e4e4f9ad6dfe,completed,generated_released,True,10036.554,10022.105,9.762,0.023,1618.354,819200.0
ULB,FOLLOWUP_ULB_046,D_hybrid,dc97482f-9250-4bef-9d33-ecb0dd56f236,suppressed,pre_generation_suppressed,False,20.061,,15.908,,0.0,0.0
ULB,FOLLOWUP_ULB_043,C_lexical,e41511b5-93ca-440e-895b-8458068b31cb,suppressed,pre_generation_suppressed,False,16.596,,10.923,,0.0,0.0
ULB,FOLLOWUP_ULB_050,C_dense,edc43a82-eae0-468c-9304-6bc8d968c721,suppressed,pre_generation_suppressed,False,10.069,,5.341,,0.0,0.0
ULB,FOLLOWUP_ULB_047,B_lexical,ee968111-157e-450d-832d-77a586e50c3d,completed,generated_released,True,9629.107,9614.056,9.922,0.014,1467.658,950272.0
ULB,FOLLOWUP_ULB_044,C_dense,ef833558-b10a-4e09-874b-887d7a651ab2,suppressed,pre_generation_suppressed,False,9.395,,5.13,,0.0,0.0
ULB,FOLLOWUP_ULB_044,A_direct,f34b6567-2c01-4934-93ea-e26e7b07218e,completed,generated_released,True,6988.756,6984.445,0.0,0.021,1446.587,1048576.0
ULB,FOLLOWUP_ULB_043,C_dense,f4fc543f-e1c1-4ae4-b89a-3f6113d2ecaa,suppressed,pre_generation_suppressed,False,8.972,,4.263,,0.0,0.0
ULB,FOLLOWUP_ULB_055,B_dense,0058b645-5700-4a58-87b6-71e081464111,completed,generated_released,True,11914.946,11904.67,5.097,0.013,1822.153,3637248.0
ULB,FOLLOWUP_ULB_060,C_lexical,051dd9ce-6937-447e-aeb9-4f42d69d8c1b,suppressed,pre_generation_suppressed,False,15.128,,10.297,,0.0,0.0
ULB,FOLLOWUP_ULB_052,D_hybrid,085844ca-6946-4b69-997d-ac202f1551bb,suppressed,pre_generation_suppressed,False,18.534,,14.408,,0.0,0.0
ULB,FOLLOWUP_ULB_055,D_hybrid,0877eab0-b9fe-4d93-87da-a6d146738dd6,suppressed,pre_generation_suppressed,False,20.158,,15.596,,0.0,0.0
ULB,FOLLOWUP_ULB_060,A_direct,0ab7c469-1ce0-4208-952f-6eacd4b31074,completed,generated_released,True,8616.653,8612.351,0.0,0.013,1730.187,966656.0
ULB,FOLLOWUP_ULB_060,B_dense,0d56903f-cbf7-4d67-ae8e-5a56ef73f99a,completed,generated_released,True,12570.653,12558.02,5.064,0.021,1926.817,3440640.0
ULB,FOLLOWUP_ULB_054,B_dense,0dff51e4-b3af-481d-a617-3e4c53f070d0,completed,generated_released,True,10726.068,10717.043,4.377,0.015,1621.445,-1212416.0
ULB,FOLLOWUP_ULB_060,D_hybrid,0eef23af-44c5-418f-b751-3c96a03f5184,suppressed,pre_generation_suppressed,False,22.487,,18.331,,0.0,0.0
ULB,FOLLOWUP_ULB_058,C_lexical,124faef7-9a3b-4e7c-9639-680984cc22be,suppressed,pre_generation_suppressed,False,14.512,,10.007,,0.0,0.0
ULB,FOLLOWUP_ULB_053,B_dense,15a5f461-e7c3-4134-aa55-deb3fdf7584f,completed,generated_released,True,12607.752,12597.437,5.626,0.021,1952.172,-2654208.0
